г. Ставрополь;ул. Артема, д. 49, ТЦ «Европейский-2», 3 этаж;;Ежедневно с 09:00-21:00.;;Детский мир;Супермаркет
г. Киров;ул. Волкова, д. 6А, ТРК «Фестиваль», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Ленинградская обл., г. Кириши;пр. Героев, д. 33, ТЦ «Кириши Плаза», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Санкт;-Петербург, м. Комендантский проспект, Комендантская пл., д. 1А, ТРК «Атмосфера», 4 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Великий;Новгород, ул. Ломоносова, д. 29, ТРЦ «Мармелад», 3 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Санкт;-Петербург, м. Старая деревня, ул. Савушкина, д. 116, ТЦ «Карусель», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Гипермаркет
г. Санкт;-Петербург, м. Бухарестская, ул. Бухарестская, д. 30/32, ТРК «Континент», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Санкт;-Петербург, м. Международная, ул. Пражская, д. 48/50, ТЦ «Южный полюс», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Мурманская обл., г. Североморск;ул. Гвардейская, д. 24а, ТЦ «Авиатор», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Тула;ул. Пролетарская, д. 2, ТЦ «Макси», 2 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Москва;м. Свиблово, пр. Мира, д. 211, ТЦ «Золотой вавилон», 3 этаж (2 торговый уровень, №106, возле магазина Медиа Маркт);;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Саранск;ул. Волгоградская, д. 71, ТРЦ «Сити парк», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Ульяновск;ул. Рябикова, д. 70, ТЦ «Альянс», 3 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
г. Черкесск;ул.Кавказская, д. 37, ТРЦ «Панорама», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Чебоксары;пр-т Максима Горького, д. 10А, ТРК «Волжский», 2 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Пенза;ул. Московская, д. 83, ТЦ «Пассаж», 3 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
Московская обл., г. Балашиха;шоссе Энтузиастов, д. 1Б, ТЦ «Светофор», 4 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Москва;м. Юго-Западная, пр-т Вернадского, д. 86А, ТРЦ «Avenue South West», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Мини
;Свердловская обл., г Серов, ул. Ленина, д 215, ТЦ NEBO, 2 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Москва;Зеленоград, корпус 2309А (ул. Радио, 11), ТЦ «Столица», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Иркутск;ул. Сергеева, д. 3/5, ТЦ «Сильвер Молл», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Брянская обл., г. Клинцы;ул. Дзержинского, д. 57, ТЦ «Гранд парк», 1 этаж;;Ежедневно с 09:00 до 22:00;;Детский мир;Супермаркет
Саратовская обл., г. Балашов;ул. Энтузиастов, д. 1, ТЦ «Балашовский пассаж», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Серпухов;ул. Ворошилова, д. 139, ТЦ «Лето», 3 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
;Московская обл, Солнечногорский р-н, ГП Ржавки, рабочий поселок Ржавки, микрорайон 2, стр. 1, ТЦ «Zеленопарк», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;м. Выставочная, Пресненская наб., д. 2, ТЦ «Афимолл Сити», 4 этаж;;Понедельник-четверг: 10:00-22:00. Пятница-суббота: 10:00-23:00. Воскресенье: 10:00-22:00.;;Детский мир;Мини
Республика Башкортостан, г. Стерлитамак;пр. Октября, д. 36, ТЦ «Сити Молл», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Дубна;ул. Попова, д. 10, ТЦ «Орбита», 1 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
Владимирская обл., г. Александров;ул. Ленина, д. 13, к.2 «А», ТЦ «Купеческий», 2 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
Республика Казахстан, г. Алматы;пр. Райымбека, д. 239Г, ТРЦ «MAXIMA», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Кострома;ул. Ткачей, д. 7, ТЦ «Галерея», 1 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Москва;м. Автозаводская, ул. Автозаводская, д. 18, ТРЦ «Ривьера», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Истра;пл. Революции, д. 6, ТЦ «Бриз», 2 этаж;;Ежедневно с 9:00 до 22:00.;;Детский мир;Супермаркет
;м. Первомайская, ул. Первомайская, 42, ТЦ «Измайловский», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Одинцово;Можайское ш., д. 71, ТЦ «Дубрава», 4 этаж;;Ежедневно с 9:00 до 21:00;;Детский мир;Супермаркет
Московская обл., г. Сергиев;Посад, Новоугличское ш., д. 58б, ТК «Перекресток», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;м. Ул. Академика Янгеля, Варшавское шоссе, д. 152а, ТЦ «Сомбреро», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Ступино;ул. Горького, д. 20, стр. 1, ТЦ «Райпо», 2 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
г. Псков;ул. Кузбасской Дивизии, д. 19., ТК «Акваполис», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Каменск;-Уральский, ул. Октябрьская, д. 116, ТЦ «Мандарин»;;Ежедневно 10:00-22:00.;;Детский мир;Супермаркет
г. Новосибирск;ул. Курчатова, д. 1, ТРЦ «Голден Парк», 2 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Санкт;-Петербург, м. Звездная, ул.Ленсовета, д. 97, ТРК «Континент», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Люберцы;Октябрьский пр-т, д. 366, ТЦ «Орбита», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Мини
Ростовская обл., г. Таганрог;ул. Чучева, д. 38, ТЦ «Лето», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Томск;пр-т Ленина, д. 217, стр 2, ТРЦ «Мегаполис», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;м. Свиблово, ул. Снежная, д. 26, ТОЦ «Снежная», 4 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Подольск;ул. Ленинградская, д.21 ТЦ «Западный»;;Ежедневно с 09:00 до 22:00.;;Детский мир;Мини
г. Москва;м. Пятницкое шоссе, 7-ой км Пятницкого шоссе, вл.2, ТЦ «Отрада», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Республика Казахстан, г. Алматы;ул. Кабдолова, д.1/4, ТРЦ «Grand Park», 1 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
;Московская обл., Воскресенский р-н, с/п Фединское, ул. Фединская, д. 1, ТРЦ «W», 2 этаж;;Ежедневно с 9:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Королев;мкрн Юбилейный, ул. Лесная, д.14, корп 1, ТЦ «Лесная, 14», 2 этаж;;Ежедневно с 9:00 до 22:00.;;Детский мир;Супермаркет
г. Москва;м. Крылатское, Осенний бульвар, 12, ТЦ «Крылатский», 4 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
;"Московская область, Красногорский р-н., автодорога ""Балтия"", ТРК «Рига Молл», 3 этаж";;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Вологда;ул. К. Маркса, 105, ТЦ «Апельсин», 2 этаж;;Ежедневно с 10:00 до 20:00.;;Детский мир;Супермаркет
Республика Казахстан, г. Актобе;пр-т Абулхаир-Хана, 12 мкр., д.21 Л, ТЦ «City Center», цокольный этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Пермский край, г. Чайковский;ул. Советская, д. 36, ТЦ «Айсберг», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Москва;м. Славянский бульвар, Кутузовский пр-т, д. 57, МОЦ «Океания», 3 этаж;;Пн-чт, вс: с 10:00 до 22:00, пт-сб с 10:00 до 23:00;;Детский мир;Супермаркет
г. Чита;ул. Шилова, д. 100, ТРЦ «Макси», 1 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Чита;ул. Журавлева, д. 79, ТРЦ «НоVосити», 2 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Санкт;-Петербург, м.Рыбацкое, ул. Тепловозная, д. 31, ТРК «Порт Находка», 3 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Москва;м. Полежаевская, Хорошевское шоссе, д. 27, ТРЦ «Хорошо!», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Флагман
;м. ВДНХ, Ярославское шоссе, д. 54, ТЦ «Наш», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Клин;ул. Гагарина, д. 31/36, ТЦ «Атак», 1 этаж;;Ежедневно с 9:00 до 22:00.;;Детский мир;Супермаркет
г. Уфа;ул. Бакалинская, д. 27, ТРЦ «Ультра Сити Молл», 3 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Москва;м. Коломенская, пр-т Андропова, д. 22, ТЦ «Нора»;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Воронеж;пр-т Патриотов, д. 3А, ТЦ «Юго-Запад», 3 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
г. Ставрополь;ул. Бруснева, д. 11Б, ТРЦ «Триумф», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
ХМАО, г. Когалым;ул. Дружбы Народов, д. 60, СРК «Галактика», 1 и 2 этажи;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Улан;-Удэ, Жердева, д. 136/1, ТЦ «People Park» (2-я очередь ТЦ), 3 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
;м. Авиамоторная, шоссе Энтузиастов, д. 12 корп. 2, ТЦ «Город»;;Ежедневно с 10:00 до 22:00.;;Детский мир;Гипермаркет
г. Москва;мкр. Московский, ул. Солнечная, д. 3, ТЦ «Радуга», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Барнаул;пр. Ленина, д. 102в, ТРЦ «Пионер», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Ставропольский край, г. Буденновск;ул. Ленинская, д. 90, ТЦ «На Ленинской», 1 этаж;;Ежедневно с 09:00 до 21:00.;;Детский мир;Супермаркет
Московская обл., г. Луховицы;ул.Пушкина, д. 125, ТЦ «КАДО»;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Лыткарино;ул. Парковая, д. 2, ТЦ «Весна», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Калужская обл., г. Обнинск;ул. Красных зорь, д. 16, ТЦ «Атлас», 3 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
Нижегородская обл., г. Арзамас;ул. Мира, д. 13, ТЦ «Манго», 3 этаж;;Ежедневно с 9:00 до 20:00;;Детский мир;Супермаркет
г. Ростов;-на-Дону, Коммунистический пр., д. 32, ТЦ «Западный»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
ХМАО, г. Лангепас;ул. Солнечная, д. 21, ТРЦ «Арбат», 2 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Архангельск;Ленинградский пр-т, д. 38, ТРЦ «Макси», 3 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Москва;Дмитровское шоссе, д. 89, ТЦ «XL»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Москва;пос. Внуковское, ул. Летчика Ульянина, д. 5, ТЦ «Солнцево-парк»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
Московская обл., г. Домодедово;ул. Гагарина, д. 37, ТЦ «Форус», 3 этаж;;Ежедневно с 9:00 до 22:00.;;Детский мир;Супермаркет
Республика Казахстан, г. Уральск;пр-т Евразия, д. 101, ТРЦ «City Center»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Москва;мкр. Московский, Киевское шоссе, 23 км, д. 8/1, ТРЦ «РИО», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Республика Ингушетия, г. Магас;ул. Кулиева, д. 29, ТЦ «Столица»;;Ежедневно с 09:00 до 21:00.;;Детский мир;Супермаркет
Республика Казахстан, г. Костанай;ул. Аль-Фараби, д. 65, ЦУМ;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Грозный;пр. Ахмата Кадырова, д. 40, ТРЦ «Гранд Парк», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Орел;Кромское ш., ТМК «Гринн», д. 4;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Санкт;-Петербург, м. Новочеркасская, Брантовская дорога, д. 3, ТЦ «Охта Молл»;;Ежедневно с 10:00 до 22:00;;Детский мир;Гипермаркет
Белгородская обл., г. Губкин;ул.Космонавтов, 14, ТРЦ «Европа»;;Ежедневно с 10:00 до 21:00;;Детский мир;Супермаркет
;м. Киевская, ул. Киевская, вл. 2, МФК «Киевский»;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Казань;ул. Зорге, д. 11Б, ТРЦ «Горки Парк», 2 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
Московская обл., Ногинский р-н, г. Старая;Купавна, ул. Кирова, д. 19, ТЦ ТЦ «Шоколад»;;Ежедневно с 10:00 до 21:00;;Детский мир;Супермаркет
г. Новосибирск;ул. Кутателадзе, д. 4, ТРЦ «Эдем», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Екатеринбург;ул. Сыромолотова, д. 22, ТЦ «Кировский»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Владикавказ;ул. Джанаева, д.42, ТЦ «Глобус»;;Ежедневно с 09:00 до 21:00.;;Детский мир;Супермаркет
Московская обл., г. Балашиха;шоссе Энтузиастов, д. 54а, ТРЦ «Галион»;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
Республика Ингушетия, г. Назрань;ул. Фабричная, д. 26, ТЦ «Фабрика»;;Ежедневно с 09:00 до 21:00.;;Детский мир;Супермаркет
Московская обл., г. Раменское;ул. Чугунова, д. 15Б, ТЦ «Мебель Хол»;;Ежедневно с 10:00 до 21:00;;Детский мир;Супермаркет
г. Орел;пл. Мира, д. 1, ТЦ ЦУМ;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
Свердловская обл., г. Нижний;Тагил, Свердловское шоссе, д. 31, ТЦ «DEPO»;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Тюмень;ул. Тимофея Чаркова, д. 60, ТЦ «City Mall»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
Пермский край, г. Березники;ул. Пятилетки, д. 150, ТЦ «Оранж молл»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
Республика Дагестан, г. Махачкала;пр-т Акушинского, район авторынка «Северный», 1 этаж;;Ежедневно с 9:00 до 21:00;;Детский мир;Супермаркет
Московская обл., г. Солнечногорск;ул. Красная, д. 22А, ТЦ «Солнечный»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Ульяновск;пр-т Врача Сурова, д. 2А, ТЦ «Магнит»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
;Московская обл., Солнечногорск, ул. Почтовая, д. 17/8, ТЦ «Сенеж», 4 этаж;;Ежедневно с 9:00 до 22:00.;;Детский мир;Супермаркет
Саратовская обл., г. Энгельс;ул. Тельмана, д. 137, ТРЦ «Аврора»;;Ежедневно с 10:00 до 21:00;;Детский мир;Супермаркет
г. Великий;Новгород, ул. Державина, д. 19, ТЦ «Магнит»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Москва;ул. Святоозерская, д. 1А, ТРЦ «Косино Парк»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
Иркутская обл., г. Братск;ул. Янгеля, д. 120, ТЦ «Байкал»;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Иркутская обл., г. Ангарск;81-й квартал, д. 3, ТРЦ «Центр»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
Ставропольский край, г. Ессентуки;ул. Октябрьская, д. 339, ТЦ «Вершина»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Челябинск;ул. Черкасская, д. 15, ТЦ «КС»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
Республика Казахстан, г. Астана;пр-т Тауелсиздик, д. 34, ТЦ «Астана Молл»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
Республика Дагестан, г. Махачкала;пр.Гамидова, д. 61, ТЦ «Этажи», 4 этаж;;Ежедневно с 10:00 до 21:00;;Детский мир;Супермаркет
г. Москва;м. Октябрьское поле, ул. Маршала Бирюзова, д. 32, ТЦ «5 Авеню», 2 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Мини
Кемеровская обл., г. Новокузнецк;ул. Зорге, д. 17, ТЦ «Сибирский городок»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Москва;м. Каширская, Каширское шоссе, вл. 14, ТЦ «Гудзон», 2 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
Московская обл., г. Мытищи;ул. Мира, д. 51, ТЦ «Июнь», 2 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Самара;ул. Красноармейская, д. 131, ТРК «Гудок», 1 и 2 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Ярославль;просп Машиностроителей, д. 30/18, ТРЦ «Яркий», 2 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
Республика Чувашия, г. Новочебоксарск;ул. Винокурова, д. 64, рынок «Новочебоксарский»;;Ежедневно с 9:00 до 20:00;;Детский мир;Супермаркет
Московская обл., г. Лобня;ул. Ленина, д. 67, ТЦ «Катюшки»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
Краснодарский край, г. Армавир;ул. Энгельса, д. 57/2, 2 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Москва;м. Волжская, Волжский бульвар, квартал 113А, к1, ТЦ «Волжский», 2 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Мини
г. Ярославль;Ленинградский проспект, д. 123, ТРЦ «Альтаир», 1 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
Красноярский край, г. Ачинск;ул. 5 июля, д. 11, ТЦ «Сибирский городок», 4 этаж;;Ежедневно с 10:00 до 21:00;;Детский мир;Супермаркет
г. Москва;м. Ленинский проспект, Ленинский пр-т, д. 54, ТЦ «Универмаг Москва», 5 этаж;;Понедельник-суббота с 10:00 до 22:00,воскресенье с 10:00 до 21:00;;Детский мир;Супермаркет
г. Липецк;ул. Катукова, вл. 51, ТРЦ «Ривьера»;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Коломна;ул.Октябрьской Революции, д. 362, ТЦ «РИО»;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Орел;ул. Комсомольская, д. 260;;Ежедневно с 9:00 до 21:00;;Детский мир;Супермаркет
Московская обл., г. Королев;ул. Пионерская, д. 14А, ТРК «Золотые ворота», 2 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Ижевск;ул. Пушкинская, д. 130, ТЦ «Пушкинский»;;Ежедневно с 09:00 до 22:00.;;Детский мир;Супермаркет
Свердловская обл., г. Первоуральск;пр. Ильича, д. 13а, стр. 1, ТЦ «Мегаполис»;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Тамбовская обл., г. Мичуринск;ул. Промышленная, д. 2, ТЦ «Магнит»;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл, г. Коломна;ул. Астахова, д. 4, корп. 1, ТЦ «Лента»;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;Республика Башкортостан, Октябрьский г., просп. Ленина, 59/1, ТЦ «Верба»;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
Республика Казахстан, г. Актау;12А микрорайон, здание 1/3, ТЦ «Мечта»;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Ростов;-на-Дону, ул. Лелюшенко - 4, ТЦ «Магнит»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г.Тамбов;ул. Шлихтера, д.5а, ТЦ «Европа33»;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл.,г.Балашиха;мкр.Кучино, ул.Центральная, д.40, ТЦ «Эдельвейс»;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
